geo_description,label,year,description,estimate,moe,se,cv,file
"Durham County, NC",HD01_VD39,2013,Estimate; Female: - 45 to 49 years,9878,646.98,330.09,3.34,total
"Forsyth County, NC",HD01_VD39,2013,Estimate; Female: - 45 to 49 years,12541,735.15,375.08,2.99,total
"Guilford County, NC",HD01_VD39,2013,Estimate; Female: - 45 to 49 years,17881,521.87,266.26,1.49,total
United States,HD01_VD40,2013,Estimate; Female: - 50 to 54 years,11459251,17041.87,8694.83,0.08,total
North Carolina,HD01_VD40,2013,Estimate; Female: - 50 to 54 years,353184,2920.34,1489.97,0.42,total
"Durham County, NC",HD01_VD40,2013,Estimate; Female: - 50 to 54 years,9284,530.21,270.52,2.91,total
"Forsyth County, NC",HD01_VD40,2013,Estimate; Female: - 50 to 54 years,13672,624.34,318.54,2.33,total
"Guilford County, NC",HD01_VD40,2013,Estimate; Female: - 50 to 54 years,18056,511.15,260.79,1.44,total
United States,HD01_VD41,2013,Estimate; Female: - 55 to 59 years,10880512,46549.11,23749.55,0.22,total
North Carolina,HD01_VD41,2013,Estimate; Female: - 55 to 59 years,342691,8419.06,4295.44,1.25,total
"Durham County, NC",HD01_VD41,2013,Estimate; Female: - 55 to 59 years,9961,1295.15,660.79,6.63,total
"Forsyth County, NC",HD01_VD41,2013,Estimate; Female: - 55 to 59 years,13314,1354.72,691.18,5.19,total
"Guilford County, NC",HD01_VD41,2013,Estimate; Female: - 55 to 59 years,17339,1529.87,780.55,4.5,total
United States,HD01_VD42,2013,Estimate; Female: - 60 and 61 years,3990779,32785.02,16727.05,0.42,total
North Carolina,HD01_VD42,2013,Estimate; Female: - 60 and 61 years,124614,6307.74,3218.23,2.58,total
"Durham County, NC",HD01_VD42,2013,Estimate; Female: - 60 and 61 years,3401,1021.11,520.97,15.32,total
"Forsyth County, NC",HD01_VD42,2013,Estimate; Female: - 60 and 61 years,5432,1214.13,619.45,11.4,total
"Guilford County, NC",HD01_VD42,2013,Estimate; Female: - 60 and 61 years,5729,1179.57,601.82,10.5,total
United States,HD01_VD43,2013,Estimate; Female: - 62 to 64 years,5515091,39696.85,20253.49,0.37,total
North Carolina,HD01_VD43,2013,Estimate; Female: - 62 to 64 years,178940,7072.68,3608.51,2.02,total
"Durham County, NC",HD01_VD43,2013,Estimate; Female: - 62 to 64 years,4065,988.94,504.56,12.41,total
"Forsyth County, NC",HD01_VD43,2013,Estimate; Female: - 62 to 64 years,5977,1093.79,558.06,9.34,total
"Guilford County, NC",HD01_VD43,2013,Estimate; Female: - 62 to 64 years,10087,1407.15,717.93,7.12,total
United States,HD01_VD44,2013,Estimate; Female: - 65 and 66 years,3634699,30580.77,15602.43,0.43,total
North Carolina,HD01_VD44,2013,Estimate; Female: - 65 and 66 years,122790,5617.87,2866.26,2.33,total
"Durham County, NC",HD01_VD44,2013,Estimate; Female: - 65 and 66 years,3080,700.6,357.45,11.61,total
"Forsyth County, NC",HD01_VD44,2013,Estimate; Female: - 65 and 66 years,4317,1005.62,513.07,11.88,total
"Guilford County, NC",HD01_VD44,2013,Estimate; Female: - 65 and 66 years,5889,977.02,498.48,8.46,total
United States,HD01_VD45,2013,Estimate; Female: - 67 to 69 years,4078489,26010.21,13270.52,0.33,total
North Carolina,HD01_VD45,2013,Estimate; Female: - 67 to 69 years,137683,5582.13,2848.03,2.07,total
"Durham County, NC",HD01_VD45,2013,Estimate; Female: - 67 to 69 years,3200,915.06,466.87,14.59,total
"Forsyth County, NC",HD01_VD45,2013,Estimate; Female: - 67 to 69 years,4659,1019.91,520.36,11.17,total
"Guilford County, NC",HD01_VD45,2013,Estimate; Female: - 67 to 69 years,6878,1050.89,536.17,7.8,total
United States,HD01_VD46,2013,Estimate; Female: - 70 to 74 years,5704952,28355.06,14466.87,0.25,total
North Carolina,HD01_VD46,2013,Estimate; Female: - 70 to 74 years,181418,5654.81,2885.11,1.59,total
"Durham County, NC",HD01_VD46,2013,Estimate; Female: - 70 to 74 years,3525,841.19,429.18,12.18,total
"Forsyth County, NC",HD01_VD46,2013,Estimate; Female: - 70 to 74 years,6526,1012.77,516.72,7.92,total
"Guilford County, NC",HD01_VD46,2013,Estimate; Female: - 70 to 74 years,7738,953.19,486.32,6.28,total
United States,HD01_VD47,2013,Estimate; Female: - 75 to 79 years,4288898,28537.36,14559.88,0.34,total
North Carolina,HD01_VD47,2013,Estimate; Female: - 75 to 79 years,137603,4979.23,2540.42,1.85,total
"Durham County, NC",HD01_VD47,2013,Estimate; Female: - 75 to 79 years,2454,880.51,449.24,18.31,total
"Forsyth County, NC",HD01_VD47,2013,Estimate; Female: - 75 to 79 years,4963,936.51,477.81,9.63,total
"Guilford County, NC",HD01_VD47,2013,Estimate; Female: - 75 to 79 years,7691,1241.53,633.43,8.24,total
United States,HD01_VD48,2013,Estimate; Female: - 80 to 84 years,3408442,25752.85,13139.21,0.39,total
North Carolina,HD01_VD48,2013,Estimate; Female: - 80 to 84 years,103281,4643.23,2368.99,2.29,total
"Durham County, NC",HD01_VD48,2013,Estimate; Female: - 80 to 84 years,2152,729.19,372.04,17.29,total
"Forsyth County, NC",HD01_VD48,2013,Estimate; Female: - 80 to 84 years,4511,941.28,480.24,10.65,total
"Guilford County, NC",HD01_VD48,2013,Estimate; Female: - 80 to 84 years,5394,1147.4,585.41,10.85,total
United States,HD01_VD49,2013,Estimate; Female: - 85 years and over,3974293,27930.89,14250.45,0.36,total
North Carolina,HD01_VD49,2013,Estimate; Female: - 85 years and over,113478,5075.74,2589.66,2.28,total
"Durham County, NC",HD01_VD49,2013,Estimate; Female: - 85 years and over,3365,966.3,493.01,14.65,total
"Forsyth County, NC",HD01_VD49,2013,Estimate; Female: - 85 years and over,4071,710.13,362.31,8.9,total
"Guilford County, NC",HD01_VD49,2013,Estimate; Female: - 85 years and over,5238,1077.11,549.55,10.49,total
United States,HD01_VD01,2014,Estimate; Total:,318857056,NA,NA,NA,total
North Carolina,HD01_VD01,2014,Estimate; Total:,9943964,NA,NA,NA,total
"Durham County, NC",HD01_VD01,2014,Estimate; Total:,294460,NA,NA,NA,total
"Forsyth County, NC",HD01_VD01,2014,Estimate; Total:,365298,NA,NA,NA,total
"Guilford County, NC",HD01_VD01,2014,Estimate; Total:,512119,NA,NA,NA,total
United States,HD01_VD02,2014,Estimate; Male:,156890101,32425.19,16543.46,0.01,total
North Carolina,HD01_VD02,2014,Estimate; Male:,4842403,7705.36,3931.31,0.08,total
"Durham County, NC",HD01_VD02,2014,Estimate; Male:,140545,1011.57,516.11,0.37,total
"Forsyth County, NC",HD01_VD02,2014,Estimate; Male:,173166,512.34,261.4,0.15,total
"Guilford County, NC",HD01_VD02,2014,Estimate; Male:,243566,574.3,293.01,0.12,total
United States,HD01_VD03,2014,Estimate; Male: - Under 5 years,10117103,17099.06,8724.01,0.09,total
North Carolina,HD01_VD03,2014,Estimate; Male: - Under 5 years,308893,4514.55,2303.34,0.75,total
"Durham County, NC",HD01_VD03,2014,Estimate; Male: - Under 5 years,10878,585.02,298.48,2.74,total
"Forsyth County, NC",HD01_VD03,2014,Estimate; Male: - Under 5 years,11729,175.15,89.36,0.76,total
"Guilford County, NC",HD01_VD03,2014,Estimate; Male: - Under 5 years,16224,361.02,184.19,1.14,total
United States,HD01_VD04,2014,Estimate; Male: - 5 to 9 years,10511796,41515.06,21181.15,0.2,total
North Carolina,HD01_VD04,2014,Estimate; Male: - 5 to 9 years,331846,9172.09,4679.64,1.41,total
"Durham County, NC",HD01_VD04,2014,Estimate; Male: - 5 to 9 years,10112,1367.83,697.87,6.9,total
"Forsyth County, NC",HD01_VD04,2014,Estimate; Male: - 5 to 9 years,12240,1726.47,880.85,7.2,total
"Guilford County, NC",HD01_VD04,2014,Estimate; Male: - 5 to 9 years,15136,1579.91,806.08,5.33,total
United States,HD01_VD05,2014,Estimate; Male: - 10 to 14 years,10596279,37940.6,19357.45,0.18,total
North Carolina,HD01_VD05,2014,Estimate; Male: - 10 to 14 years,338313,9727.32,4962.92,1.47,total
"Durham County, NC",HD01_VD05,2014,Estimate; Male: - 10 to 14 years,7526,1383.32,705.78,9.38,total
"Forsyth County, NC",HD01_VD05,2014,Estimate; Male: - 10 to 14 years,13020,1719.32,877.2,6.74,total
"Guilford County, NC",HD01_VD05,2014,Estimate; Male: - 10 to 14 years,18350,1665.7,849.85,4.63,total
United States,HD01_VD06,2014,Estimate; Male: - 15 to 17 years,6390741,17665.02,9012.77,0.14,total
North Carolina,HD01_VD06,2014,Estimate; Male: - 15 to 17 years,192893,3854.47,1966.57,1.02,total
"Durham County, NC",HD01_VD06,2014,Estimate; Male: - 15 to 17 years,4333,484.94,247.42,5.71,total
"Forsyth County, NC",HD01_VD06,2014,Estimate; Male: - 15 to 17 years,7118,235.91,120.36,1.69,total
"Guilford County, NC",HD01_VD06,2014,Estimate; Male: - 15 to 17 years,9926,405.11,206.69,2.08,total
United States,HD01_VD07,2014,Estimate; Male: - 18 and 19 years,4550073,22025.87,11237.69,0.25,total
North Carolina,HD01_VD07,2014,Estimate; Male: - 18 and 19 years,145347,5079.32,2591.49,1.78,total
"Durham County, NC",HD01_VD07,2014,Estimate; Male: - 18 and 19 years,3358,1420.26,724.62,21.58,total
"Forsyth County, NC",HD01_VD07,2014,Estimate; Male: - 18 and 19 years,5292,723.23,368.99,6.97,total
"Guilford County, NC",HD01_VD07,2014,Estimate; Male: - 18 and 19 years,7482,459.91,234.65,3.14,total
United States,HD01_VD08,2014,Estimate; Male: - 20 years,2416850,29146.21,14870.52,0.62,total
North Carolina,HD01_VD08,2014,Estimate; Male: - 20 years,85012,6157.62,3141.64,3.7,total
"Durham County, NC",HD01_VD08,2014,Estimate; Male: - 20 years,2275,1078.3,550.15,24.18,total
"Forsyth County, NC",HD01_VD08,2014,Estimate; Male: - 20 years,2297,1011.57,516.11,22.47,total
"Guilford County, NC",HD01_VD08,2014,Estimate; Male: - 20 years,4991,1321.36,674.16,13.51,total
United States,HD01_VD09,2014,Estimate; Male: - 21 years,2375223,31380.26,16010.34,0.67,total
North Carolina,HD01_VD09,2014,Estimate; Male: - 21 years,78759,5657.19,2886.32,3.66,total
"Durham County, NC",HD01_VD09,2014,Estimate; Male: - 21 years,2209,915.06,466.87,21.13,total
"Forsyth County, NC",HD01_VD09,2014,Estimate; Male: - 21 years,2090,912.68,465.65,22.28,total
"Guilford County, NC",HD01_VD09,2014,Estimate; Male: - 21 years,4580,1347.57,687.54,15.01,total
United States,HD01_VD10,2014,Estimate; Male: - 22 to 24 years,6830222,36806.3,18778.72,0.27,total
North Carolina,HD01_VD10,2014,Estimate; Male: - 22 to 24 years,204640,7219.23,3683.28,1.8,total
"Durham County, NC",HD01_VD10,2014,Estimate; Male: - 22 to 24 years,7135,1515.57,773.25,10.84,total
"Forsyth County, NC",HD01_VD10,2014,Estimate; Male: - 22 to 24 years,7962,1457.19,743.46,9.34,total
"Guilford County, NC",HD01_VD10,2014,Estimate; Male: - 22 to 24 years,10485,1408.34,718.54,6.85,total
United States,HD01_VD11,2014,Estimate; Male: - 25 to 29 years,11070617,23279.32,11877.2,0.11,total
North Carolina,HD01_VD11,2014,Estimate; Male: - 25 to 29 years,318268,4597.96,2345.9,0.74,total
"Durham County, NC",HD01_VD11,2014,Estimate; Male: - 25 to 29 years,12832,537.36,274.16,2.14,total
"Forsyth County, NC",HD01_VD11,2014,Estimate; Male: - 25 to 29 years,11157,264.51,134.95,1.21,total
"Guilford County, NC",HD01_VD11,2014,Estimate; Male: - 25 to 29 years,16495,412.26,210.34,1.28,total
United States,HD01_VD12,2014,Estimate; Male: - 30 to 34 years,10765544,19472.51,9934.95,0.09,total
North Carolina,HD01_VD12,2014,Estimate; Male: - 30 to 34 years,311546,4725.45,2410.94,0.77,total
"Durham County, NC",HD01_VD12,2014,Estimate; Male: - 30 to 34 years,12515,4.77,2.43,0.02,total
"Forsyth County, NC",HD01_VD12,2014,Estimate; Male: - 30 to 34 years,10957,440.85,224.92,2.05,total
"Guilford County, NC",HD01_VD12,2014,Estimate; Male: - 30 to 34 years,15567,132.26,67.48,0.43,total
United States,HD01_VD13,2014,Estimate; Male: - 35 to 39 years,10001134,54957.45,28039.52,0.28,total
North Carolina,HD01_VD13,2014,Estimate; Male: - 35 to 39 years,305774,9315.06,4752.58,1.55,total
"Durham County, NC",HD01_VD13,2014,Estimate; Male: - 35 to 39 years,10911,1539.4,785.41,7.2,total
"Forsyth County, NC",HD01_VD13,2014,Estimate; Male: - 35 to 39 years,9741,1582.3,807.3,8.29,total
"Guilford County, NC",HD01_VD13,2014,Estimate; Male: - 35 to 39 years,16070,1553.7,792.7,4.93,total
United States,HD01_VD14,2014,Estimate; Male: - 40 to 44 years,10273647,52430.3,26750.15,0.26,total
North Carolina,HD01_VD14,2014,Estimate; Male: - 40 to 44 years,339346,8690.72,4434.04,1.31,total
"Durham County, NC",HD01_VD14,2014,Estimate; Male: - 40 to 44 years,10554,1708.6,871.73,8.26,total
"Forsyth County, NC",HD01_VD14,2014,Estimate; Male: - 40 to 44 years,12267,1621.62,827.36,6.74,total
"Guilford County, NC",HD01_VD14,2014,Estimate; Male: - 40 to 44 years,16374,1551.32,791.49,4.83,total
United States,HD01_VD15,2014,Estimate; Male: - 45 to 49 years,10309499,18344.17,9359.27,0.09,total
North Carolina,HD01_VD15,2014,Estimate; Male: - 45 to 49 years,324524,4901.79,2500.91,0.77,total
"Durham County, NC",HD01_VD15,2014,Estimate; Male: - 45 to 49 years,8434,738.72,376.9,4.47,total
"Forsyth County, NC",HD01_VD15,2014,Estimate; Male: - 45 to 49 years,11565,265.7,135.56,1.17,total
"Guilford County, NC",HD01_VD15,2014,Estimate; Male: - 45 to 49 years,15885,214.47,109.42,0.69,total
United States,HD01_VD16,2014,Estimate; Male: - 50 to 54 years,11049751,17852.09,9108.21,0.08,total
North Carolina,HD01_VD16,2014,Estimate; Male: - 50 to 54 years,339319,3859.23,1968.99,0.58,total
"Durham County, NC",HD01_VD16,2014,Estimate; Male: - 50 to 54 years,8479,613.62,313.07,3.69,total
"Forsyth County, NC",HD01_VD16,2014,Estimate; Male: - 50 to 54 years,12595,465.87,237.69,1.89,total
"Guilford County, NC",HD01_VD16,2014,Estimate; Male: - 50 to 54 years,17010,505.19,257.75,1.52,total
United States,HD01_VD17,2014,Estimate; Male: - 55 to 59 years,10333822,42714.89,21793.31,0.21,total
North Carolina,HD01_VD17,2014,Estimate; Male: - 55 to 59 years,316209,7387.23,3768.99,1.19,total
"Durham County, NC",HD01_VD17,2014,Estimate; Male: - 55 to 59 years,7796,1202.21,613.37,7.87,total
"Forsyth County, NC",HD01_VD17,2014,Estimate; Male: - 55 to 59 years,12012,1037.79,529.48,4.41,total
"Guilford County, NC",HD01_VD17,2014,Estimate; Male: - 55 to 59 years,15904,1405.96,717.33,4.51,total
United States,HD01_VD18,2014,Estimate; Male: - 60 and 61 years,3811110,29870.64,15240.12,0.4,total
North Carolina,HD01_VD18,2014,Estimate; Male: - 60 and 61 years,114346,5309.28,2708.82,2.37,total
"Durham County, NC",HD01_VD18,2014,Estimate; Male: - 60 and 61 years,3630,1094.98,558.66,15.39,total
"Forsyth County, NC",HD01_VD18,2014,Estimate; Male: - 60 and 61 years,3389,861.45,439.52,12.97,total
"Guilford County, NC",HD01_VD18,2014,Estimate; Male: - 60 and 61 years,5294,1111.66,567.17,10.71,total
United States,HD01_VD19,2014,Estimate; Male: - 62 to 64 years,5174218,36173.62,18455.93,0.36,total
North Carolina,HD01_VD19,2014,Estimate; Male: - 62 to 64 years,153119,5103.15,2603.65,1.7,total
"Durham County, NC",HD01_VD19,2014,Estimate; Male: - 62 to 64 years,4091,887.66,452.89,11.07,total
"Forsyth County, NC",HD01_VD19,2014,Estimate; Male: - 62 to 64 years,6082,1098.55,560.48,9.22,total
"Guilford County, NC",HD01_VD19,2014,Estimate; Male: - 62 to 64 years,8066,1348.77,688.15,8.53,total
United States,HD01_VD20,2014,Estimate; Male: - 65 and 66 years,3217874,24333.79,12415.2,0.39,total
North Carolina,HD01_VD20,2014,Estimate; Male: - 65 and 66 years,105387,4715.91,2406.08,2.28,total
"Durham County, NC",HD01_VD20,2014,Estimate; Male: - 65 and 66 years,2712,874.55,446.2,16.45,total
"Forsyth County, NC",HD01_VD20,2014,Estimate; Male: - 65 and 66 years,4666,1093.79,558.06,11.96,total
"Guilford County, NC",HD01_VD20,2014,Estimate; Male: - 65 and 66 years,4366,1097.36,559.88,12.82,total
United States,HD01_VD21,2014,Estimate; Male: - 67 to 69 years,4010030,26056.68,13294.22,0.33,total
North Carolina,HD01_VD21,2014,Estimate; Male: - 67 to 69 years,136726,5686.98,2901.52,2.12,total
"Durham County, NC",HD01_VD21,2014,Estimate; Male: - 67 to 69 years,1819,650.55,331.91,18.25,total
"Forsyth County, NC",HD01_VD21,2014,Estimate; Male: - 67 to 69 years,4440,965.11,492.4,11.09,total
"Guilford County, NC",HD01_VD21,2014,Estimate; Male: - 67 to 69 years,6509,1229.62,627.36,9.64,total
United States,HD01_VD22,2014,Estimate; Male: - 70 to 74 years,5125062,25569.36,13045.59,0.25,total
North Carolina,HD01_VD22,2014,Estimate; Male: - 70 to 74 years,161253,6022.98,3072.95,1.91,total
"Durham County, NC",HD01_VD22,2014,Estimate; Male: - 70 to 74 years,3955,884.09,451.07,11.41,total
"Forsyth County, NC",HD01_VD22,2014,Estimate; Male: - 70 to 74 years,4073,967.49,493.62,12.12,total
"Guilford County, NC",HD01_VD22,2014,Estimate; Male: - 70 to 74 years,7384,1137.87,580.55,7.86,total
United States,HD01_VD23,2014,Estimate; Male: - 75 to 79 years,3523217,21851.91,11148.93,0.32,total
North Carolina,HD01_VD23,2014,Estimate; Male: - 75 to 79 years,106575,4033.19,2057.75,1.93,total
"Durham County, NC",HD01_VD23,2014,Estimate; Male: - 75 to 79 years,2769,806.64,411.55,14.86,total
"Forsyth County, NC",HD01_VD23,2014,Estimate; Male: - 75 to 79 years,3834,655.32,334.35,8.72,total
"Guilford County, NC",HD01_VD23,2014,Estimate; Male: - 75 to 79 years,4849,981.79,500.91,10.33,total
United States,HD01_VD24,2014,Estimate; Male: - 80 to 84 years,2393854,20249.36,10331.31,0.43,total
North Carolina,HD01_VD24,2014,Estimate; Male: - 80 to 84 years,72145,3501.79,1786.63,2.48,total
"Durham County, NC",HD01_VD24,2014,Estimate; Male: - 80 to 84 years,733,446.81,227.96,31.1,total
"Forsyth County, NC",HD01_VD24,2014,Estimate; Male: - 80 to 84 years,2515,621.96,317.33,12.62,total
"Guilford County, NC",HD01_VD24,2014,Estimate; Male: - 80 to 84 years,3783,896,457.14,12.08,total
United States,HD01_VD25,2014,Estimate; Male: - 85 years and over,2042435,21531.4,10985.41,0.54,total
North Carolina,HD01_VD25,2014,Estimate; Male: - 85 years and over,52163,3296.85,1682.07,3.22,total
"Durham County, NC",HD01_VD25,2014,Estimate; Male: - 85 years and over,1489,633.87,323.4,21.72,total
"Forsyth County, NC",HD01_VD25,2014,Estimate; Male: - 85 years and over,2125,605.28,308.82,14.53,total
"Guilford County, NC",HD01_VD25,2014,Estimate; Male: - 85 years and over,2836,925.79,472.34,16.66,total
United States,HD01_VD26,2014,Estimate; Female:,161966955,32425.19,16543.46,0.01,total
North Carolina,HD01_VD26,2014,Estimate; Female:,5101561,7705.36,3931.31,0.08,total
"Durham County, NC",HD01_VD26,2014,Estimate; Female:,153915,1011.57,516.11,0.34,total
"Forsyth County, NC",HD01_VD26,2014,Estimate; Female:,192132,512.34,261.4,0.14,total
"Guilford County, NC",HD01_VD26,2014,Estimate; Female:,268553,574.3,293.01,0.11,total
United States,HD01_VD27,2014,Estimate; Female: - Under 5 years,9655907,17976,9171.43,0.09,total
North Carolina,HD01_VD27,2014,Estimate; Female: - Under 5 years,292649,4369.19,2229.18,0.76,total
"Durham County, NC",HD01_VD27,2014,Estimate; Female: - Under 5 years,10074,382.47,195.14,1.94,total
"Forsyth County, NC",HD01_VD27,2014,Estimate; Female: - Under 5 years,11159,159.66,81.46,0.73,total
"Guilford County, NC",HD01_VD27,2014,Estimate; Female: - Under 5 years,15189,172.77,88.15,0.58,total
United States,HD01_VD28,2014,Estimate; Female: - 5 to 9 years,10051779,48330.38,24658.36,0.25,total
North Carolina,HD01_VD28,2014,Estimate; Female: - 5 to 9 years,320523,9665.36,4931.31,1.54,total
"Durham County, NC",HD01_VD28,2014,Estimate; Female: - 5 to 9 years,8564,1537.02,784.19,9.16,total
"Forsyth County, NC",HD01_VD28,2014,Estimate; Female: - 5 to 9 years,12472,1677.62,855.93,6.86,total
"Guilford County, NC",HD01_VD28,2014,Estimate; Female: - 5 to 9 years,16640,1913.53,976.29,5.87,total
United States,HD01_VD29,2014,Estimate; Female: - 10 to 14 years,10153522,45157.45,23039.52,0.23,total
North Carolina,HD01_VD29,2014,Estimate; Female: - 10 to 14 years,321767,9335.32,4762.92,1.48,total
"Durham County, NC",HD01_VD29,2014,Estimate; Female: - 10 to 14 years,9141,1544.17,787.84,8.62,total
"Forsyth County, NC",HD01_VD29,2014,Estimate; Female: - 10 to 14 years,12157,1738.38,886.93,7.3,total
"Guilford County, NC",HD01_VD29,2014,Estimate; Female: - 10 to 14 years,15593,1913.53,976.29,6.26,total
United States,HD01_VD30,2014,Estimate; Female: - 15 to 17 years,6100296,17171.74,8761.09,0.14,total
North Carolina,HD01_VD30,2014,Estimate; Female: - 15 to 17 years,183684,3719.83,1897.87,1.03,total
"Durham County, NC",HD01_VD30,2014,Estimate; Female: - 15 to 17 years,4433,459.91,234.65,5.29,total
"Forsyth County, NC",HD01_VD30,2014,Estimate; Female: - 15 to 17 years,6948,353.87,180.55,2.6,total
"Guilford County, NC",HD01_VD30,2014,Estimate; Female: - 15 to 17 years,9596,437.28,223.1,2.32,total
United States,HD01_VD31,2014,Estimate; Female: - 18 and 19 years,4305907,25021.28,12765.96,0.3,total
North Carolina,HD01_VD31,2014,Estimate; Female: - 18 and 19 years,141514,5078.13,2590.88,1.83,total
"Durham County, NC",HD01_VD31,2014,Estimate; Female: - 18 and 19 years,4516,874.55,446.2,9.88,total
"Forsyth County, NC",HD01_VD31,2014,Estimate; Female: - 18 and 19 years,5640,532.6,271.73,4.82,total
"Guilford County, NC",HD01_VD31,2014,Estimate; Female: - 18 and 19 years,9176,820.94,418.85,4.56,total
United States,HD01_VD32,2014,Estimate; Female: - 20 years,2256243,29950.47,15280.85,0.68,total
North Carolina,HD01_VD32,2014,Estimate; Female: - 20 years,68039,5915.74,3018.23,4.44,total
"Durham County, NC",HD01_VD32,2014,Estimate; Female: - 20 years,2561,882.89,450.45,17.59,total
"Forsyth County, NC",HD01_VD32,2014,Estimate; Female: - 20 years,3513,1211.74,618.23,17.6,total
"Guilford County, NC",HD01_VD32,2014,Estimate; Female: - 20 years,4359,1378.55,703.34,16.14,total
United States,HD01_VD33,2014,Estimate; Female: - 21 years,2254759,27855.83,14212.16,0.63,total
North Carolina,HD01_VD33,2014,Estimate; Female: - 21 years,65043,4841.02,2469.91,3.8,total
"Durham County, NC",HD01_VD33,2014,Estimate; Female: - 21 years,1697,750.64,382.98,22.57,total
"Forsyth County, NC",HD01_VD33,2014,Estimate; Female: - 21 years,1929,673.19,343.46,17.81,total
"Guilford County, NC",HD01_VD33,2014,Estimate; Female: - 21 years,5167,1344,685.71,13.27,total
United States,HD01_VD34,2014,Estimate; Female: - 22 to 24 years,6564732,37602.21,19184.8,0.29,total
North Carolina,HD01_VD34,2014,Estimate; Female: - 22 to 24 years,203105,6797.45,3468.09,1.71,total
"Durham County, NC",HD01_VD34,2014,Estimate; Female: - 22 to 24 years,6921,1224.85,624.92,9.03,total
"Forsyth County, NC",HD01_VD34,2014,Estimate; Female: - 22 to 24 years,7735,1268.94,647.42,8.37,total
"Guilford County, NC",HD01_VD34,2014,Estimate; Female: - 22 to 24 years,10667,1483.4,756.84,7.1,total
United States,HD01_VD35,2014,Estimate; Female: - 25 to 29 years,10768567,18286.98,9330.09,0.09,total
North Carolina,HD01_VD35,2014,Estimate; Female: - 25 to 29 years,324831,4402.55,2246.2,0.69,total
"Durham County, NC",HD01_VD35,2014,Estimate; Female: - 25 to 29 years,14403,453.96,231.61,1.61,total
"Forsyth County, NC",HD01_VD35,2014,Estimate; Female: - 25 to 29 years,12594,252.6,128.88,1.02,total
"Guilford County, NC",HD01_VD35,2014,Estimate; Female: - 25 to 29 years,19486,764.94,390.28,2,total
United States,HD01_VD36,2014,Estimate; Female: - 30 to 34 years,10718371,18683.74,9532.52,0.09,total
North Carolina,HD01_VD36,2014,Estimate; Female: - 30 to 34 years,325021,4152.34,2118.54,0.65,total
"Durham County, NC",HD01_VD36,2014,Estimate; Female: - 30 to 34 years,13625,408.68,208.51,1.53,total
"Forsyth County, NC",HD01_VD36,2014,Estimate; Female: - 30 to 34 years,11764,314.55,160.48,1.36,total
"Guilford County, NC",HD01_VD36,2014,Estimate; Female: - 30 to 34 years,17333,239.49,122.19,0.7,total
United States,HD01_VD37,2014,Estimate; Female: - 35 to 39 years,10028151,43201.02,22041.34,0.22,total
North Carolina,HD01_VD37,2014,Estimate; Female: - 35 to 39 years,322054,7900.77,4031.01,1.25,total
"Durham County, NC",HD01_VD37,2014,Estimate; Female: - 35 to 39 years,10760,1610.89,821.88,7.64,total
"Forsyth County, NC",HD01_VD37,2014,Estimate; Female: - 35 to 39 years,11691,1252.26,638.91,5.46,total
"Guilford County, NC",HD01_VD37,2014,Estimate; Female: - 35 to 39 years,17921,2117.28,1080.24,6.03,total
United States,HD01_VD38,2014,Estimate; Female: - 40 to 44 years,10448427,49768.51,25392.1,0.24,total
North Carolina,HD01_VD38,2014,Estimate; Female: - 40 to 44 years,353076,9272.17,4730.7,1.34,total
"Durham County, NC",HD01_VD38,2014,Estimate; Female: - 40 to 44 years,10647,1641.87,837.69,7.87,total
"Forsyth County, NC",HD01_VD38,2014,Estimate; Female: - 40 to 44 years,12965,1307.06,666.87,5.14,total
"Guilford County, NC",HD01_VD38,2014,Estimate; Female: - 40 to 44 years,17219,2093.45,1068.09,6.2,total
United States,HD01_VD39,2014,Estimate; Female: - 45 to 49 years,10523987,16531.91,8434.65,0.08,total
North Carolina,HD01_VD39,2014,Estimate; Female: - 45 to 49 years,340459,4429.96,2260.18,0.66,total
"Durham County, NC",HD01_VD39,2014,Estimate; Female: - 45 to 49 years,9450,581.45,296.66,3.14,total
"Forsyth County, NC",HD01_VD39,2014,Estimate; Female: - 45 to 49 years,12746,660.09,336.78,2.64,total
"Guilford County, NC",HD01_VD39,2014,Estimate; Female: - 45 to 49 years,18012,662.47,337.99,1.88,total
United States,HD01_VD40,2014,Estimate; Female: - 50 to 54 years,11470040,14108.43,7198.18,0.06,total
North Carolina,HD01_VD40,2014,Estimate; Female: - 50 to 54 years,358491,3395.74,1732.52,0.48,total
"Durham County, NC",HD01_VD40,2014,Estimate; Female: - 50 to 54 years,9699,538.55,274.77,2.83,total
"Forsyth County, NC",HD01_VD40,2014,Estimate; Female: - 50 to 54 years,13643,505.19,257.75,1.89,total
"Guilford County, NC",HD01_VD40,2014,Estimate; Female: - 50 to 54 years,18439,713.7,364.13,1.97,total
United States,HD01_VD41,2014,Estimate; Female: - 55 to 59 years,10980866,39369.19,20086.32,0.18,total
North Carolina,HD01_VD41,2014,Estimate; Female: - 55 to 59 years,347821,7838.81,3999.39,1.15,total
"Durham County, NC",HD01_VD41,2014,Estimate; Female: - 55 to 59 years,9423,1224.85,624.92,6.63,total
"Forsyth County, NC",HD01_VD41,2014,Estimate; Female: - 55 to 59 years,12436,1284.43,655.32,5.27,total
"Guilford County, NC",HD01_VD41,2014,Estimate; Female: - 55 to 59 years,19901,1713.36,874.16,4.39,total
